tag,tag_kind,tag_source,finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity
account-hygiene,routing,catalog,identity-google-workspace-missing-email,Google Workspace Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-google-workspace-personal-email-domain,Google Workspace Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-jamf-duplicate-email,Jamf Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-jamf-missing-email,Jamf Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-jamf-personal-email-domain,Jamf Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-jumpcloud-duplicate-email,Jumpcloud Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-jumpcloud-duplicate-username,JumpCloud Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-jumpcloud-missing-email,Jumpcloud Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-jumpcloud-personal-email-domain,Jumpcloud Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-kandji-duplicate-email,Kandji Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-kandji-missing-email,Kandji Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-kandji-personal-email-domain,Kandji Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-kolide-duplicate-email,Kolide Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-kolide-missing-email,Kolide Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-kolide-personal-email-domain,Kolide Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-okta-duplicate-email,Okta Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-okta-duplicate-username,Okta Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-okta-missing-email,Okta Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-okta-personal-email-domain,Okta Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-onelogin-duplicate-email,Onelogin Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-onelogin-duplicate-username,OneLogin Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-onelogin-missing-email,Onelogin Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-onelogin-personal-email-domain,Onelogin Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-oracle-idcs-duplicate-email,Oracle Idcs Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-oracle-idcs-duplicate-username,Oracle IDCS Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-oracle-idcs-missing-email,Oracle Idcs Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-oracle-idcs-personal-email-domain,Oracle Idcs Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-panther-duplicate-email,Panther Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-panther-missing-email,Panther Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-panther-personal-email-domain,Panther Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-pingidentity-duplicate-email,Pingidentity Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-pingidentity-duplicate-username,PingIdentity Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-pingidentity-missing-email,Pingidentity Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-pingidentity-personal-email-domain,Pingidentity Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-ramp-duplicate-email,Ramp Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-ramp-missing-email,Ramp Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-ramp-personal-email-domain,Ramp Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-sailpoint-duplicate-email,Sailpoint Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-sailpoint-duplicate-username,SailPoint Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-sailpoint-missing-email,Sailpoint Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-sailpoint-personal-email-domain,Sailpoint Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-salesforce-duplicate-email,Salesforce Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-salesforce-duplicate-username,Salesforce Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-salesforce-missing-email,Salesforce Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-salesforce-personal-email-domain,Salesforce Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-saviynt-duplicate-email,Saviynt Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-saviynt-duplicate-username,Saviynt Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-saviynt-missing-email,Saviynt Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-saviynt-personal-email-domain,Saviynt Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-servicenow-duplicate-email,Servicenow Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-servicenow-duplicate-username,Servicenow Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-servicenow-missing-email,Servicenow Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-servicenow-personal-email-domain,Servicenow Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-slack-duplicate-email,Slack Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-slack-missing-email,Slack Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-slack-personal-email-domain,Slack Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-splunk-duplicate-email,Splunk Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-splunk-missing-email,Splunk Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-splunk-personal-email-domain,Splunk Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-tailscale-duplicate-email,Tailscale Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-tailscale-duplicate-username,Tailscale Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-tailscale-missing-email,Tailscale Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-tailscale-personal-email-domain,Tailscale Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-vanta-duplicate-email,Vanta Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-vanta-missing-email,Vanta Active Accounts Missing Email,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-vanta-personal-email-domain,Vanta Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-workday-duplicate-email,Workday Duplicate Account Emails,policy,policy,event,high,active,candidate
account-hygiene,routing,catalog,identity-workday-duplicate-username,Workday Duplicate Usernames,policy,policy,event,medium,active,candidate
account-hygiene,routing,catalog,identity-workday-missing-email,Workday Active Accounts Missing Email,policy,policy,event,medium,active,candidate
