framework,control_id,control_ref,control_family,coverage_status,gap_type,candidate_priority,candidate_type,claim_status,suggested_finding_domain,suggested_evidence_type,claim_rule_ids,claim_strengths,sufficiency_rules,coverage_claims,requirement_profiles,requirement_sources,source_capability_refs,review_context_refs,overclaim_guards,adjacent_control_rationales,next_action,framework_version,framework_lifecycle,framework_authority,framework_source_type,framework_source_status,framework_source_url,framework_evidence_model
NIST 800-53 r5,RA-10,NIST 800-53 r5 RA-10,NIST 800-53 r5 RA Risk Assessment,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,RA-2,NIST 800-53 r5 RA-2,NIST 800-53 r5 RA Risk Assessment,direct_control_only,missing_source_backing,high,source_backing_candidate,source_backing_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Add source coverage or evidence requirements that support the mapped finding-control edge.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,RA-3,NIST 800-53 r5 RA-3,NIST 800-53 r5 RA Risk Assessment,direct_control_only,missing_source_backing,high,source_backing_candidate,source_backing_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Add source coverage or evidence requirements that support the mapped finding-control edge.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,RA-7,NIST 800-53 r5 RA-7,NIST 800-53 r5 RA Risk Assessment,source_capability_only,missing_finding_mapping,high,missing_finding_candidate,finding_mapping_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,github/remediation_state [partial]; new_relic/findings [supported]; okta/deprovisioning [partial]; sentinelone/remediation_state [partial]; snyk/application_inventory [supported]; snyk/remediation_state [supported]; vulnview/remediation_state [partial],,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Create or map a source-backed finding for the declared source capability.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,RA-8,NIST 800-53 r5 RA-8,NIST 800-53 r5 RA Risk Assessment,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,RA-9,NIST 800-53 r5 RA-9,NIST 800-53 r5 RA Risk Assessment,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,governance_risk,governance_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,governance-risk,grc_policy_repository; risk_register,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,SA-1,NIST 800-53 r5 SA-1,NIST 800-53 r5 SA System and Services Acquisition,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,compliance_review,control_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,baseline-control-review,control_owner_review,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,SA-10,NIST 800-53 r5 SA-10,NIST 800-53 r5 SA System and Services Acquisition,direct_control_only,missing_source_backing,high,source_backing_candidate,source_backing_required,compliance_review,control_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,baseline-control-review,control_owner_review,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Add source coverage or evidence requirements that support the mapped finding-control edge.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,SA-11,NIST 800-53 r5 SA-11,NIST 800-53 r5 SA System and Services Acquisition,source_capability_only,missing_finding_mapping,high,missing_finding_candidate,finding_mapping_required,compliance_review,control_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,baseline-control-review,control_owner_review,github/actions_workflow_content [partial]; github/actions_workflow_permissions [partial]; github/code_security_controls [partial]; github/pull_requests [supported]; github/repositories [supported]; github/self_hosted_runners [partial]; github/webhooks [partial],,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Create or map a source-backed finding for the declared source capability.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
NIST 800-53 r5,SA-15,NIST 800-53 r5 SA-15,NIST 800-53 r5 SA System and Services Acquisition,direct_control_only,missing_source_backing,high,source_backing_candidate,source_backing_required,compliance_review,control_review,nist-assessment-objective-evidence,assessment_objective_backed,examine_interview_test_objectives,supports_assessment_objective,baseline-control-review,control_owner_review,,,"Do not treat a crosswalk, family match, or inherited control as tested implementation without artifact, interview, test, parameter, or inheritance evidence.",Use the exact control or enhancement that matches the assessment objective; related controls only guide sampling and inheritance review.,Add source coverage or evidence requirements that support the mapped finding-control edge.,Rev. 5 Update 1,current,NIST,security_privacy_control_catalog,official_publication,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Control implementation statements, assessment objectives, examined artifacts, interviews, tests, and inherite..."
