source_id,source_name,dimension_id,dimension_type,support_level,high_value,families,evidence_types,control_domains,control_refs,control_families,purpose
aws,AWS,appsync_graphql_api,entity_family,supported,true,appsync; appsync_graphql_api; graphql,application_access_control; identity_configuration; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,backup_vault,entity_family,supported,true,backup_vault,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,bedrock_custom_model,entity_family,supported,true,bedrock_custom_model,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,bedrock_provisioned_model_throughput,entity_family,supported,true,bedrock_provisioned_model_throughput; provisioned_model_throughput,ai_system_inventory; source_snapshot,asset_inventory; compliance_operations,CCPA 1798.100; CCPA 1798.130; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; EU AI Act Art.13; EU AI Act Art.14; EU AI Act Art.17; EU AI Act Art.26; EU AI Act Art.27; EU AI Act Art.9; GDPR Article 24; GDPR Article 25; GDPR Article 30; HIPAA 164.308(a)(1)(ii)(A); HIPAA 164.316(a); ISO 27001:2022 A.5.1; ISO 27001:2022 A.5.35; ISO 27001:2022 A.5.36; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 6.1; ISO 42001 6.2; ISO 42001 8.4; ISO 42001 9.2; ISO 42001 9.3; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CA-2; NIST 800-53 r5 CA-7; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC1.2; SOC 2 CC2.1; SOC 2 CC4.1; SOC 2 CC6.1; SOC 2 CC7.1,"CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; HIPAA 164.316 Policies and Documentation; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 6 Planning; ISO 42001 8 Operation; ISO 42001 9 Performance Evaluation; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CA Assessment, Authorization, and Monitoring; NIST 800-53 r5 CM Configuration Management; SOC 2 CC1 Control Environment; SOC 2 CC2 Communication and Information; SOC 2 CC4 Monitoring Activities; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations","Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,cloudformation_stack,entity_family,supported,true,cloudformation_stack; stack_drift; termination_protection,cloud_configuration; configuration_state; source_snapshot,cloud_security; security_operations,CCPA 1798.150; CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 17; CIS Controls v8 4; CIS Controls v8 6; CIS Controls v8 8; GDPR Article 33; GDPR Article 34; HIPAA 164.308(a)(6); ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 27001:2022 A.8.9; ISO 42001 10.1; ISO 42001 10.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 IR-4; NIST 800-53 r5 SC-7; NIST 800-53 r5 SI-4; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4; SOC 2 CC8.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 12 Network Infrastructure Management; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 17 Incident Response Management; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 6 Access Control Management; CIS Controls v8 8 Audit Log Management; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 10 Improvement; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 SC System and Communications Protection; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 1 Network Security Controls; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations; SOC 2 CC8 Change Management,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,cloudfront_distribution,entity_family,supported,true,cloudfront; cloudfront_distribution,encryption_configuration; network_exposure; source_snapshot,asset_inventory; data_protection; network_security,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 13; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,cloudfront_origin_access_control,entity_family,supported,true,cloudfront; cloudfront_origin_access_control,identity_configuration; network_exposure; source_snapshot,asset_inventory; identity_access; network_security,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 13; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,cloudfront_response_headers_policy,entity_family,supported,true,cloudfront_response_headers_policy,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,cloudtrail,audit_event,supported,true,cloudtrail,cloud_configuration; logging_configuration; security_monitoring,logging_monitoring,CIS AWS Foundations Benchmark v2.0 3.2; CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 42001 9.1; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 AU-9; NIST 800-53 r5 SI-4; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS AWS Foundations Benchmark v2.0 3 Logging; CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,codebuild_project,entity_family,supported,true,codebuild; codebuild_project,secrets_management; source_snapshot,asset_inventory; data_protection; identity_access,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,codebuild_source_credential,entity_family,supported,true,codebuild; codebuild_source_credential,identity_configuration; secrets_management; source_snapshot,asset_inventory; data_protection; identity_access,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,config_recorder,entity_family,supported,true,config_recorder,configuration_state; logging_configuration,cloud_security; logging_monitoring,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 4; CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 27001:2022 A.8.9; ISO 42001 9.1; NIST 800-53 r5 AC-3; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SC-7; NIST 800-53 r5 SI-4; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS Controls v8 12 Network Infrastructure Management; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 1 Network Security Controls; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,container_vulnerability,entity_family,supported,true,inspector2_finding,vulnerability_management,vulnerability_management,CIS Controls v8 7; ISO 27001:2022 A.8.8; NIST 800-53 r5 RA-5; NIST 800-53 r5 SI-2; PCI DSS v4.0.1 11.3; PCI DSS v4.0.1 6.3; SOC 2 CC7.1; SOC 2 CC7.5,CIS Controls v8 7 Continuous Vulnerability Management; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 RA Risk Assessment; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 11 Security Testing; PCI DSS v4.0.1 6 Secure Systems and Software; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,dynamodb_table,entity_family,supported,true,dynamodb; dynamodb_table,encryption_configuration; resilience_control; source_snapshot,asset_inventory; availability_resilience; data_protection,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 11; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.13; ISO 27001:2022 A.8.14; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 CP-10; NIST 800-53 r5 CP-2; NIST 800-53 r5 CP-4; NIST 800-53 r5 CP-9; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 A1.1; SOC 2 A1.2; SOC 2 A1.3; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 11 Data Recovery; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 CP Contingency Planning; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 A1 Availability; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
